gi4dsnygenes,3266.1698
gi4dsoigenes,500.3835
gi4taoagenes,21.4756
gi4tcnagenes,11.9201
gi4tcnigenes,27.6115
gi4tcnqgenes,1
gi4tcnygenes,202.3018
gi4tcoigenes,717.1317
gi4temygenes,306.7945
gi4tenqgenes,1.0794
gi4tenygenes,306.7945
gi4tgmigenes,30.6794
gi4tgnagenes,9.2735
gi4timigenes,914.2476
gi4timqgenes,245.6508
gi4tknagenes,23370.7536
gi4tmnagenes,15417.6809
gi4tmnqgenes,29.7583
gi4tomygenes,143.4263
gi4tooagenes,109.51
gi4tooigenes,4.3697
gi4tqmigenes,100.6945
gi4tqmygenes,1.7799
gi4tqnagenes,1721.985
gi4tqnigenes,9.2038
gi4tqoagenes,7736.7625
gi4tsnagenes,1380.5752
gi4tsnygenes,10800.3214
gmydamagenes,242.8618
gmydamigenes,92.0383
gmydamqgenes,1866.4249
gmydamygenes,61.9725
gmydanqgenes,55.3643
gmydcnagenes,1023.4272
gmydcnigenes,3374.7395
gmydcoagenes,7.0052
gmydenygenes,3.5469
gmydgmygenes,1.6682
gmydgnagenes,1503.9915
gmydimigenes,1228.7988
gmydinagenes,5964.0556
gmydinqgenes,295.9024
gmydioigenes,122.7178
gmydkmqgenes,1047.267
gmydknigenes,2188.5541
gmydknygenes,160.7945
gmydmmygenes,4739.975
gmydmoagenes,352.8137
gmydomqgenes,7370.3385
gmydomygenes,1954.0607
gmydonagenes,1508.4376
gmydqmagenes,149.2
gmydqmygenes,3.7676
gmydqnigenes,613.589
gmydsmagenes,2750.085
gmydsmigenes,500
gmydsnqgenes,10.0246
gmydsnygenes,6.1359
gmydsoigenes,51.8323
gmytamagenes,1601.4673
gmytaoagenes,5215.5065
gmytcoagenes,11662.615
gmytemigenes,461.6131
gmyteoagenes,122.7178
gmytgmagenes,10
gmytgnagenes,1.7803
gmytimygenes,18.4594
gmytioagenes,7.1977
gmytioigenes,11.0063
gmytknagenes,10
gmytknqgenes,2721.3931
gmytmmigenes,306.7945
gmytmoigenes,5215.5065
gmytomagenes,150.9972
gmytomqgenes,5634.96
gmytonqgenes,500.4586
gmytooagenes,1
gmytqmagenes,201.7486
gmytqmigenes,3825.3656
gmytqnygenes,40.0038
gmytqoagenes,16487.378
gmytsmagenes,1196.4985
gmytsmigenes,18.7332
gmytsnagenes,700
gmytsnqgenes,4749.1788
gmytsnygenes,619.1328
gmytsoagenes,40000
gmytsoigenes,40000
gmzdcmqgenes,14171.382
gmzdcmygenes,7239.3057
gmzdcnqgenes,15.3397
gmzdcoagenes,1881.5097
gmzdemagenes,5002.2412
gmzdemygenes,300.178
gmzdenqgenes,1000
gmzdgmagenes,100
gmzdgmqgenes,1
gmzdgnqgenes,500
gmzdimagenes,1533.9725
gmzdimqgenes,25.9166
gmzdimygenes,1055.9824
gmzdinigenes,2044.5684
gmzdioagenes,1518.0492
gmzdknygenes,112.7304
gmzdomygenes,10370.6956
gmzdqnygenes,306.7945
gmzdsnygenes,839.256
gmztamagenes,16.4433
gmztanagenes,153.3972
gmztanqgenes,15345.4303
gmztcnagenes,467.329
gmztemqgenes,1540.1084
gmztenigenes,613.589
gmzteoagenes,30.6794
gmztgmagenes,100.9045
gmztgnqgenes,789.5671
gmztgnygenes,280.0624
gmztimagenes,143.1999
gmztimigenes,200.7572
gmztimqgenes,9203.8349
gmztimygenes,306.7945
gmztioagenes,101.2422
gmztioigenes,2317.6007
gmztkmagenes,24.5436
gmztknagenes,61.3589
gmztknigenes,183.4365
gmztknygenes,3.589
gmztkoagenes,275.6651
gmztmmigenes,76.6986
gmztmmqgenes,3408.487
gmztmmygenes,1253.9711
gmztmoagenes,9.0144
gmztomagenes,37237.2754
gmztomigenes,1000
gmztooigenes,3407.0001
gmztqmigenes,278.4532
gmztqmqgenes,106.7561
gmztqoagenes,4.9479
gmztsmigenes,3.3558
gmztsmqgenes,4.9299
gm2damqgenes,7.6773
gm2danygenes,1
gm2dcmigenes,1067.8301
gm2dcnagenes,1.2132
gm2dcnqgenes,1294.5886
gm2demagenes,1.0001
gm2dgmagenes,920.3835
gm2dgmigenes,2.6657
gm2dimagenes,46.5177
gm2dimygenes,9905.5996
gm2dinagenes,249.9713
gm2dinygenes,516.4358
gm2dkoagenes,695.2801
gm2dmmigenes,10.7669
gm2dmoagenes,3.3188
gm2domagenes,312.4236
gm2domygenes,1227.178
gm2donqgenes,500.0001
gm2dooagenes,3100.245
gm2dqmigenes,3.0679
gm2dqmqgenes,25.23
gm2dqoagenes,12900.0797
gm2dsmagenes,7056.2734
gm2dsmqgenes,61.3589
gm2tanigenes,29184.2233
gm2tcmagenes,1533.9725
gm2tcnagenes,306.7945
gm2tcnigenes,343.6098
gm2tcoagenes,306.7945
gm2tcoigenes,296.0631
gm2tenqgenes,20
gm2tenygenes,4519.3588
gm2teoagenes,644.2684
gm2tgmagenes,21.752
gm2tgmigenes,40000
gm2tgmqgenes,123.2104
gm2tgnagenes,95.9725
gm2tgoagenes,3.589
gm2timygenes,1938.5044
gm2tioagenes,36748.2261
gm2tioigenes,447.9511
gm2tknqgenes,306.7945
gm2tknygenes,680.0001
gm2tkoigenes,1533.9725
gm2tmmagenes,1020.5347
gm2tmmygenes,2228.151
gm2tmnagenes,220.2656
gm2tomigenes,230.0959
gm2tomygenes,414.1336
gm2tonigenes,306.7945
gm2tqmagenes,1.291
gm2tqmigenes,990.9109
gm2tqmygenes,153.2972
gm2tqnigenes,632.2565
gm2tqnygenes,1779.8663
gm2tsmygenes,98.6109
gm2tsnygenes,30
gm3danigenes,3.0679
gm3dcmigenes,30.6794
gm3dcnqgenes,40000
gm3dcoigenes,27.0692
gm3denagenes,122.7178
gm3dgmigenes,766.5725
gm3dgmqgenes,342.6011
gm3dgnagenes,358.3465
gm3dgoigenes,2279.4519
gm3dimagenes,288.5828
gm3dimygenes,45.4185
gm3dinagenes,776.5434
gm3dinqgenes,301.9008
gm3dinygenes,4041.0384
gm3dmnqgenes,1438.179
gm3domqgenes,195.628
gm3domygenes,225.2758
gm3donqgenes,3.0679
gm3dqmagenes,857.1272
gm3dqmqgenes,167.1186
gm3dqmygenes,305.1252
gm3dqnqgenes,128.5657
gm3dqoigenes,489.8655
gm3dsnygenes,7868.2666
gm3tamygenes,4560.057
gm3tanygenes,998.2981
gm3tcmigenes,141.1255
gm3tcnqgenes,28.5213
gm3tenigenes,104.3101
gm3tgmigenes,64.6008
gm3tgmygenes,5237.6838
gm3timigenes,306.7945
gm3tioigenes,360.2692
gm3tkmygenes,132.4535
gm3tknagenes,5.4693
gm3tknygenes,1481.979
gm3tkoagenes,165.8275
gm3tmmagenes,1437.0149
gm3tmmygenes,562.22
gm3tomagenes,67.945
gm3tomqgenes,1
gm3tonagenes,394.1555
gm3tqoigenes,303.7266
gm3tsmigenes,4215.3564
gm3tsnagenes,681.9717
gm4damigenes,24.5436
gm4daoigenes,2719.3194
gm4dcmigenes,74.7635
gm4dcnagenes,5200
gm4dcoagenes,8.5101
gm4dcoigenes,303.6248
gm4demygenes,23001.4543
gm4denigenes,3333.0383
gm4deoagenes,1.219
gm4dgnagenes,287.6217
gm4dgoagenes,32.827
gm4dgoigenes,177.1464
gm4dimqgenes,408.8537
gm4dinygenes,150
gm4dkmqgenes,45.4356
gm4dknqgenes,3.4858
gm4dmmygenes,76.7723
gm4dmnygenes,951.0629
gm4domagenes,526.1175
gm4donigenes,2139.9508
gm4donygenes,35.895
gm4dqnigenes,147.2614
gm4dqoagenes,1001.1343
gm4dsmigenes,4500
gm4dsmqgenes,3000.7799
gm4dsmygenes,4.6902
gm4tamqgenes,1.0448
gm4tcnqgenes,26.9832
gm4tcoigenes,40000
gm4tenygenes,3290.9303
gm4teoagenes,291.4406
gm4tgmagenes,12005.7495
gm4tgmygenes,306.7945
gm4tgnagenes,152.852
gm4timagenes,2100.0041
gm4timygenes,1768.7302
gm4tinigenes,478.5994
gm4tinygenes,306.7945
gm4tkmigenes,526.178
gm4tkmqgenes,537.6565
gm4tkmygenes,28.0767
gm4tknigenes,3865.0312
gm4tkoagenes,140.5586
gm4tmmagenes,15734.9646
gm4tmmigenes,118.272
gm4tmmqgenes,7000.2
gm4tmnagenes,225.9053
gm4tmnygenes,1227.692
gm4tonigenes,1380.5752
gm4tooigenes,12271.7799
gm4tqmagenes,400.8341
gm4tqnygenes,6135.8899
gm4tsmagenes,6.1359
gm4tsmigenes,4159.6999
gm4tsmqgenes,2336.3349
gm4tsnqgenes,46.0192
gm4tsoagenes,15.5088
gqydamigenes,1282.2971
gqydamygenes,30004.8558
gqydaoagenes,803.7576
gqydaoigenes,20.088
gqydcnagenes,2845.324
gqydcnygenes,1.9579
gqydemygenes,185.2407
gqydeoagenes,37.5537
gqydeoigenes,114.3363
gqydgmigenes,1217.3265
gqydgmqgenes,25.9203
gqydgnqgenes,190.7667
gqydimqgenes,1160
gqydioagenes,92.4782
gqydkoigenes,2845.8527
gqydmoagenes,640.0001
gqydmoigenes,4331.0615
gqydonagenes,276.115
gqydonqgenes,1428.0403
gqydooagenes,156.4697
gqydooigenes,532.4594
gqydqnygenes,30.6794
gqydqoagenes,1
gqydsmqgenes,741.1755
gqydsnygenes,1090.7326
gqydsoigenes,3000.991
gqytamygenes,48.4735
gqytcnigenes,12885.3689
gqytcnqgenes,65.9608
gqytcnygenes,2303.3382
gqytcoagenes,120.64
gqytemagenes,1236.814
gqytemigenes,25.1726
gqytemygenes,222.4363
gqytenigenes,123.2378
gqyteoagenes,1205.8678
gqytgmigenes,306.7945
gqytimigenes,1227.178
gqytimqgenes,37323.5239
gqytinigenes,425.4879
gqytkmygenes,1071.3224
gqytknygenes,40000
gqytkoagenes,16679.4497
gqytmmigenes,1685.7106
gqytmnqgenes,15.3397
gqytomagenes,3.8737
gqytomigenes,2.0072
gqytonagenes,6006.1151
gqytooagenes,153.3972
gqytqmagenes,926.4097
gqytqmigenes,2632.4052
gqytqnagenes,870.6828
gqytsmygenes,11.4726
gqzdamagenes,279.8226
gqzdamigenes,19.1068
gqzdanigenes,2.6543
gqzdanygenes,184.0767
gqzdaoagenes,10.7945
gqzdcmigenes,15.3397
gqzdcmqgenes,61.3589
gqzdcnagenes,21359.0749
gqzdcoagenes,6.1359
gqzdcoigenes,33.6124
gqzdenigenes,201.5013
gqzdenqgenes,6999.8812
gqzdenygenes,30.6795
gqzdeoigenes,500
gqzdgoagenes,21.4757
gqzdgoigenes,920.3835
gqzdimagenes,3293.3741
gqzdimigenes,164.5259
gqzdimqgenes,90.7298
gqzdimygenes,30.6794
gqzdinagenes,1452.7519
gqzdioagenes,43.1101
gqzdioigenes,2.7649
gqzdknqgenes,1.1219
gqzdkoagenes,40000
gqzdmmigenes,53.3972
gqzdmmqgenes,101.28
gqzdmnygenes,499.445
gqzdomagenes,313.589
gqzdonqgenes,175.9633
gqzdooagenes,823.7807
gqzdqmagenes,110.3091
gqzdqmqgenes,4.6019
gqzdqnqgenes,1.481
gqzdsmqgenes,211.9229
gqzdsmygenes,450.8493
gqzdsnygenes,839.4548
gqztamigenes,1319.5107
gqztcnygenes,40000
gqztenagenes,3657.0586
gqzteoagenes,32.7932
gqztgnygenes,500.7923
gqztimqgenes,4.0787
gqztinigenes,6.1359
gqztinygenes,2176.9862
gqztioigenes,215.111
gqztkmqgenes,51.1884
gqztknqgenes,547.9602
gqztknygenes,12809.686
gqztmmigenes,1.123
gqztmmygenes,13.8058
gqztmnagenes,192.8846
gqztmnigenes,153.5227
gqztmnqgenes,8251.331
gqztomagenes,14.4079
gqztomigenes,100
gqztonagenes,7.6773
gqztonqgenes,325.2022
gqztooigenes,4.5116
gqztqnigenes,39.8833
gqztsmigenes,30
gqztsmqgenes,123.7629
gqztsmygenes,1484.08
gq2damagenes,1241.0736
gq2damigenes,306.7945
gq2damqgenes,4446.1937
gq2danqgenes,122.7178
gq2dcmigenes,15.3397
gq2dcmqgenes,10124.2184
gq2demygenes,51.6144
gq2denigenes,1653.3414
gq2denqgenes,361.5387
gq2dgmagenes,15732.211
gq2dkmagenes,1.0009
gq2dkmigenes,1.0299
gq2dkmygenes,245
gq2dknagenes,8358.8994
gq2dknigenes,1000.6243
gq2dknygenes,1.384
gq2dkoigenes,27.4762
